genome_id,strain,source,original_ecological_description,geographic_origin,Ploidy,type,sub_type,lg_classify,assemble_level,genomeSize,contigNums,N50,gene_numb,remove,nature_clade,growth_type
GCA_001671745.1_ASM167174v1_genomic,T.52_5A,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12112976.0,17.0,923020.0,6411.0,False,,
GCA_001741165.1_ASM174116v1_genomic,beer021,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12213375.0,263.0,894596.0,6452.0,False,,
GCA_001740115.1_ASM174011v1_genomic,beer056,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12314708.0,525.0,914439.0,6349.0,False,,
GCA_900178175.1_CC_SoucheMTF2359_V1_genomic,NRRY1791,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11970001.0,1892.0,78410.0,6119.0,False,,
GCA_001738715.1_ASM173871v1_genomic,bioethanol001,lg_others,Bioethanol,0,0,Industry,Bioethanol,Bioethanol,chromosome,11884406.0,124.0,899607.0,6419.0,False,,
GCA_900178185.1_DC_SoucheMTF2247_V1_genomic,309,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12879491.0,4008.0,41956.0,6015.0,True,,
GCA_900178195.1_EF_SoucheMTF2416_V1_genomic,CLIB215_3B,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12498113.0,2577.0,237630.0,6315.0,False,,
GCA_900178205.1_BF_Souche2251_V1_genomic,CLIB219,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11742880.0,766.0,122520.0,6151.0,False,,
GCA_001738755.1_ASM173875v1_genomic,beer101,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12358602.0,588.0,898700.0,6363.0,False,,
GCA_900178215.1_FA_SoucheMTF2421_V1_genomic,ZP611,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11703810.0,934.0,199752.0,6193.0,False,,
GCA_000766165.2_ASM76616v2_genomic,YS9,lg_others,Bakery,0,0,Fermentation,Bakery,Bakery,chromosome,11606437.0,851.0,30727.0,6022.0,False,,
GCA_900178225.1_BG_Souche2331_V1_genomic,Lava38_1,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11761021.0,645.0,211490.0,6281.0,False,,
GCA_001671115.1_ASM167111v1_genomic,HB_C_OMARUNUI_14,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12125340.0,17.0,922909.0,6445.0,False,,
GCA_001739225.1_ASM173922v1_genomic,beer086,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12362330.0,563.0,904236.0,6403.0,False,,
GCA_900178235.1_CE_SoucheMTF2380_V1_genomic,TL229_alpha,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11516976.0,874.0,140021.0,6114.0,False,,
GCA_900099165.1_FS2D_genomic,MTF2114,lg_others,wine,Italy,0,Wine,Wine,,chromosome,11377591.0,723.0,101204.0,5949.0,False,,
GCA_900099195.1_20B2_genomic,MTF2395,lg_others,wine,France,0,Wine,Wine,,chromosome,11597758.0,2159.0,96424.0,6058.0,False,,
GCA_001738605.1_ASM173860v1_genomic,bioethanol004,lg_others,Bioethanol,0,0,Industry,Bioethanol,Bioethanol,chromosome,11913607.0,124.0,899117.0,6405.0,False,,
GCA_001740075.1_ASM174007v1_genomic,beer058,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12152900.0,395.0,893679.0,6356.0,False,,
GCA_900099255.1_TS12-A7_genomic,MTF2293,lg_others,wine,Hungary,0,Wine,Wine,,chromosome,11326697.0,570.0,87487.0,6001.0,False,,
GCA_900099265.1_F25_genomic,MTF1784,lg_others,wine,Spain,0,Wine,Wine,,chromosome,11390279.0,675.0,77771.0,5979.0,False,,
GCA_001740295.1_ASM174029v1_genomic,beer051,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12144653.0,370.0,900523.0,6343.0,False,,
GCA_900177945.1_L174_genomic,Lalvin QA23,lg_others,wine,Portugal,0,Wine,Wine,,chromosome,12874792.0,24998.0,1794.0,2864.0,True,,
GCA_900099275.1_22A4_genomic,MTF2396,lg_others,wine,France,0,Wine,Wine,,chromosome,11507064.0,1218.0,120394.0,6077.0,False,,
GCA_001740805.1_ASM174080v1_genomic,beer032,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12189529.0,249.0,897870.0,6425.0,False,,
GCA_900099285.1_K1-280-2B_genomic,MTF1832,lg_others,wine,France,0,Wine,Wine,,chromosome,11453150.0,909.0,106936.0,6062.0,False,,
GCA_001670025.1_ASM167002v1_genomic,HB_C_TUKITUKI2_4,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12125525.0,17.0,923498.0,6446.0,False,,
GCA_003086655.1_ASM308665v1_genomic,BY4742,lg_others,Cultured,0,0,Lab,Lab,Cultured,chromosome,12165468.0,16.0,930523.0,6849.0,False,,
GCA_900099305.1_P3-D5_genomic,MTF2292,lg_others,wine,France,0,Wine,Wine,,chromosome,11528256.0,1022.0,117654.0,6100.0,False,,
GCA_001740345.1_ASM174034v1_genomic,beer048,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12244769.0,476.0,889748.0,6339.0,False,,
GCA_001738015.1_ASM173801v1_genomic,spirits005,lg_others,Spirits,0,0,Unknow,0,Spirits,chromosome,12099394.0,263.0,918833.0,6358.0,False,,
GCA_001738485.1_ASM173848v1_genomic,bread004,lg_others,Bakery,0,0,Fermentation,Bakery,Bakery,chromosome,12381618.0,358.0,905819.0,6404.0,False,,
GCA_001737655.2_ASM173765v2_genomic,wine006,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12027543.0,100.0,902043.0,6430.0,False,,
GCA_001737155.1_ASM173715v1_genomic,wild005,lg_others,Wild,0,0,Wild,Wild,Wild,chromosome,12932175.0,1156.0,901223.0,6428.0,False,,
GCA_001737285.1_ASM173728v1_genomic,wine019,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12203517.0,216.0,893334.0,6464.0,False,,
GCA_900177845.1_L175_genomic,Lalvin BM 45,lg_others,wine,Portugal,0,Wine,Wine,,chromosome,11604234.0,2975.0,15421.0,5958.0,False,,
GCA_900099345.1_D47-60-3B_genomic,MTF1833,lg_others,wine,France,0,Wine,Wine,,chromosome,11543514.0,1124.0,95725.0,6072.0,False,,
GCA_001738615.1_ASM173861v1_genomic,bioethanol003,lg_others,Bioethanol,0,0,Industry,Bioethanol,Bioethanol,chromosome,11869123.0,93.0,929799.0,6353.0,False,,
GCA_001737535.2_ASM173753v2_genomic,wine011,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12154146.0,103.0,890655.0,6413.0,False,,
GCA_001739475.1_ASM173947v1_genomic,beer078,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12192411.0,402.0,898970.0,6353.0,False,,
GCA_900099355.1_1014-F5_genomic,MTF2119,lg_others,wine,Italy,0,Wine,Wine,,chromosome,11567798.0,1556.0,112578.0,6123.0,False,,
GCA_900099375.1_GE7-4A_genomic,MTF2281,lg_others,wine,France,0,Wine,Wine,,chromosome,11417167.0,604.0,108276.0,6039.0,False,,
GCA_900099395.1_F12-3B_genomic,MTF2288,lg_others,wine,Spain,0,Wine,Wine,,chromosome,11750911.0,2954.0,111311.0,6118.0,False,,
GCA_900099425.1_GUF54-A1_genomic,MTF2291,lg_others,wine,France,0,Wine,Wine,,chromosome,11540941.0,1080.0,117477.0,6083.0,False,,
GCA_001671625.1_ASM167162v1_genomic,NSEBRsf_A9,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12135818.0,17.0,923298.0,6440.0,False,,
GCA_001671805.1_ASM167180v1_genomic,HB_C_KOROKIPO_12,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12111380.0,17.0,923451.0,6413.0,False,,
GCA_001740775.1_ASM174077v1_genomic,beer035,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12122929.0,309.0,902025.0,6331.0,False,,
GCA_900099445.1_6320-A7_genomic,MTF2295,lg_others,wine,Italy,0,Wine,Wine,,chromosome,11510863.0,1117.0,112542.0,6120.0,False,,
GCA_001740535.1_ASM174053v1_genomic,beer043,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12127061.0,283.0,896657.0,6372.0,False,,
GCA_001740655.1_ASM174065v1_genomic,beer039,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12185411.0,261.0,895734.0,6435.0,False,,
GCA_001738105.1_ASM173810v1_genomic,spirits004,lg_others,Spirits,0,0,Unknow,0,Spirits,chromosome,12254298.0,268.0,898061.0,6423.0,False,,
GCA_001737875.1_ASM173787v1_genomic,spirits011,lg_others,Spirits,0,0,Unknow,0,Spirits,chromosome,12063403.0,177.0,894182.0,6375.0,False,,
GCA_001741495.1_ASM174149v1_genomic,beer011,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12153526.0,158.0,899579.0,6445.0,False,,
GCA_001740675.1_ASM174067v1_genomic,beer037,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12104117.0,287.0,896256.0,6345.0,False,,
GCA_900178245.1_DD_SoucheMTF2388_V1_genomic,390_D2,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11808444.0,995.0,172340.0,6250.0,False,,
GCA_900177925.1_L716_genomic,NRRL Y-12633,lg_others,palm wine,Africa,0,Wine,Wine,,chromosome,12046303.0,4783.0,10741.0,5421.0,True,,
GCA_001739775.1_ASM173977v1_genomic,beer068,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,11906575.0,157.0,887947.0,6292.0,False,,
GCA_001738845.1_ASM173884v1_genomic,beer098,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12168513.0,477.0,902957.0,6322.0,False,,
GCA_001741015.1_ASM174101v1_genomic,beer027,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12141818.0,217.0,895424.0,6481.0,False,,
GCA_000766265.2_ASM76626v2_genomic,g833-1B,lg_others,Lab strain,0,0,Lab,Lab,Lab strain,chromosome,11617205.0,451.0,103064.0,6134.0,False,,
GCA_001737385.2_ASM173738v2_genomic,wine017,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12074874.0,148.0,905160.0,6435.0,False,,
GCA_001741375.1_ASM174137v1_genomic,beer015,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12000634.0,181.0,892588.0,6353.0,False,,
GCA_001740415.1_ASM174041v1_genomic,beer047,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12252828.0,466.0,900165.0,6338.0,False,,
GCA_002214855.1_ASM221485v1_genomic,SRCM100587,lg_others,Food,0,0,Fermentation,Fermentation,Food,chromosome,11944230.0,55.0,756997.0,6476.0,False,,
GCA_001738955.1_ASM173895v1_genomic,beer095,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12742543.0,787.0,915906.0,6440.0,False,,
GCA_001738265.1_ASM173826v1_genomic,sake004,lg_others,Sake,0,0,Wine,Sake,Sake,chromosome,11889758.0,117.0,896270.0,6364.0,False,,
GCA_900178255.1_EB_SoucheMTF2370_V1_genomic,YQ5,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11916863.0,1675.0,113574.0,6172.0,False,,
GCA_000766615.2_ASM76661v2_genomic,L1528,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,11620179.0,538.0,42307.0,6303.0,False,,
GCA_900178265.1_ED_SoucheMTF2387_V1_genomic,6464,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12565824.0,2475.0,195268.0,6306.0,False,,
GCA_001670965.1_ASM167096v1_genomic,HB_C_OMARUNUI_7,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12114202.0,17.0,923217.0,6410.0,False,,
GCA_001738515.1_ASM173851v1_genomic,bread002,lg_others,Bakery,0,0,Fermentation,Bakery,Bakery,chromosome,12318890.0,384.0,895381.0,6392.0,False,,
GCA_900178045.1_SD085_genomic,SD085,lg_others,wine,France,0,Wine,Wine,,chromosome,11513936.0,1441.0,28621.0,6146.0,False,,
GCA_001739995.1_ASM173999v1_genomic,beer060,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12272740.0,495.0,904605.0,6346.0,False,,
GCA_900178275.1_BE_Souche2334_V1_genomic,Lava32_15,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11635053.0,583.0,199314.0,6253.0,False,,
GCA_900178285.1_DG_SoucheMTF889_V1_genomic,EDV493,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11764749.0,965.0,153920.0,6225.0,False,,
GCA_001671715.1_ASM167171v1_genomic,WA_C_CODDINGTON_2,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12121325.0,17.0,923034.0,6438.0,False,,
GCA_900178295.1_EG_SoucheMTF1798_V1_genomic,MJ73,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12105808.0,2127.0,265603.0,6187.0,False,,
GCA_001738115.1_ASM173811v1_genomic,spirits003,lg_others,Spirits,0,0,Unknow,0,Spirits,chromosome,12297656.0,415.0,899100.0,6372.0,False,,
GCA_001741605.1_ASM174160v1_genomic,beer007,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,11917003.0,218.0,893276.0,6313.0,False,,
GCA_001670145.1_ASM167014v1_genomic,HCNTHsf_C5,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12136761.0,17.0,922812.0,6428.0,False,,
GCA_900178305.1_DE_SoucheMTF2350_V1_genomic,CBS7957,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12557627.0,3318.0,206750.0,6201.0,False,,
GCA_900178315.1_DB_SoucheMTF2249_V1_genomic,376,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12341154.0,2667.0,194526.0,6230.0,False,,
GCA_001741305.1_ASM174130v1_genomic,beer016,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12055600.0,177.0,897733.0,6356.0,False,,
GCA_001738725.1_ASM173872v1_genomic,beer102,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12167973.0,395.0,900905.0,6319.0,False,,
GCA_900178325.1_FF_SoucheMTF2404_V1_genomic,OakArd11_2_2,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11765677.0,638.0,230646.0,6268.0,False,,
GCA_001738465.1_ASM173846v1_genomic,laboratory001,lg_others,Lab strain,0,0,Lab,Lab,Lab strain,chromosome,12091764.0,91.0,916156.0,6428.0,False,,
GCA_001741815.1_ASM174181v1_genomic,beer002,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12135891.0,195.0,897457.0,6408.0,False,,
GCA_001739825.1_ASM173982v1_genomic,beer066,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12174042.0,443.0,897154.0,6328.0,False,,
GCA_001740925.1_ASM174092v1_genomic,beer028,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12363645.0,373.0,904076.0,6427.0,False,,
GCA_001739305.1_ASM173930v1_genomic,beer084,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12144452.0,228.0,920590.0,6410.0,False,,
GCA_001584535.1_ASM158453v1_genomic,MT1,lg_others,Chinese Maotai Flavor Liquor,0,0,Wine,Wine,Chinese Maotai Flavor Liquor,chromosome,11620879.0,125.0,390837.0,6036.0,True,,
GCA_001670295.1_ASM167029v1_genomic,CRIRIwf_A11,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12123099.0,17.0,922087.0,6411.0,False,,
GCA_001740575.1_ASM174057v1_genomic,beer040,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12085333.0,208.0,895657.0,6466.0,False,,
GCA_001671285.1_ASM167128v1_genomic,WI_C_MBSP_4,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12122800.0,17.0,922983.0,6426.0,False,,
GCA_003046745.1_ASM304674v1_genomic,I-329,lg_others,Flor,0,0,Wine,Wine,Flor,chromosome,11594180.0,69.0,511336.0,6377.0,False,,
GCA_001737175.1_ASM173717v1_genomic,wild006,lg_others,Wild,0,0,Wild,Wild,Wild,chromosome,12822094.0,1050.0,901164.0,6438.0,False,,
GCA_001737275.1_ASM173727v1_genomic,wild001,lg_others,Wild,0,0,Wild,Wild,Wild,chromosome,12149096.0,185.0,903974.0,6411.0,False,,
GCA_001739965.1_ASM173996v1_genomic,beer061,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12268826.0,416.0,899238.0,6399.0,False,,
GCA_001740895.1_ASM174089v1_genomic,beer031,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,11991999.0,212.0,902333.0,6361.0,False,,
GCA_001738235.1_ASM173823v1_genomic,sake006,lg_others,Sake,0,0,Wine,Sake,Sake,chromosome,11788988.0,93.0,898709.0,6337.0,False,,
GCA_001670085.1_ASM167008v1_genomic,HCNTHsf_F8,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12135904.0,17.0,923441.0,6402.0,False,,
GCA_900178335.1_FD_SoucheMTF2419_V1_genomic,ZP1050,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11804229.0,772.0,251839.0,6250.0,False,,
GCA_900178075.1_L181_genomic,ICV D254,lg_others,wine,0,0,Wine,Wine,,chromosome,12545896.0,6246.0,18766.0,6077.0,False,,
GCA_900178345.1_FE_SoucheMTF2414_V1_genomic,OakRom3_2,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11728538.0,553.0,295999.0,6273.0,False,,
GCA_001670235.1_ASM167023v1_genomic,T8,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12121746.0,17.0,923497.0,6426.0,False,,
GCA_001739065.1_ASM173906v1_genomic,beer092,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12336308.0,385.0,902325.0,6434.0,False,,
GCA_001738945.1_ASM173894v1_genomic,beer096,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12919454.0,1012.0,913013.0,6451.0,False,,
GCA_001051215.1_ASM105121v1_genomic,ySR127,lg_others,Not Applicable,0,0,Unknow,0,Not Applicable,chromosome,12086345.0,17.0,922588.0,6762.0,False,,
GCA_001739845.1_ASM173984v1_genomic,beer065,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12098161.0,402.0,896573.0,6298.0,False,,
GCA_900178355.1_DF_SoucheMTF2351_V1_genomic,CBS7959,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11760436.0,1182.0,164190.0,6188.0,False,,
GCA_001671375.1_ASM167137v1_genomic,WA_C_MATES_10,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12121198.0,17.0,923017.0,6424.0,False,,
GCA_900177975.1_L292_genomic,VL1,lg_others,wine,0,0,Wine,Wine,,chromosome,12875875.0,7075.0,20712.0,6058.0,False,,
GCA_900178375.1_FC_SoucheMTF2418_V1_genomic,ZP851,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11721412.0,515.0,209750.0,6277.0,False,,
GCA_001741685.1_ASM174168v1_genomic,beer006,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12507844.0,478.0,907692.0,6462.0,False,,
GCA_900178385.1_FG_SoucheMTF2376_V1_genomic,OakBod21_1,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11758293.0,464.0,198659.0,6297.0,False,,
GCA_001737885.1_ASM173788v1_genomic,spirits010,lg_others,Spirits,0,0,Unknow,0,Spirits,chromosome,12395124.0,500.0,901711.0,6458.0,False,,
GCA_000766535.2_ASM76653v2_genomic,X2180-1A,lg_others,Lab strain,0,0,Lab,Lab,Lab strain,chromosome,11627096.0,409.0,105189.0,6358.0,False,,
GCA_900178395.1_CB_SoucheMTF2357_V1_genomic,NRRLY1545,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12002900.0,2388.0,161349.0,6093.0,False,,
GCA_001739335.1_ASM173933v1_genomic,beer083,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12105178.0,182.0,918687.0,6415.0,False,,
GCA_900178405.1_FH_SoucheMTF2453_V1_genomic,OakGri7_1,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11795039.0,759.0,238603.0,6186.0,False,,
GCA_001670845.1_ASM167084v1_genomic,HB_S_BILANCHER_12,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12128365.0,17.0,922891.0,6410.0,False,,
GCA_900178415.1_FI_SoucheMTF2264_V1_genomic,VPDN_Fino,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11574455.0,924.0,116554.0,6159.0,False,,
GCA_000766415.2_ASM76641v2_genomic,10560-6B,lg_others,Lab strain,0,0,Lab,Lab,Lab strain,chromosome,11578561.0,389.0,109268.0,6223.0,False,,
GCA_003046695.1_ASM304669v1_genomic,I-30,lg_others,Flor,0,0,Wine,Wine,Flor,chromosome,11590129.0,156.0,470360.0,6340.0,False,,
GCA_001740795.1_ASM174079v1_genomic,beer033,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,11971645.0,113.0,889867.0,6383.0,False,,
GCA_001738225.1_ASM173822v1_genomic,sake007,lg_others,Sake,0,0,Wine,Sake,Sake,chromosome,11873460.0,123.0,898715.0,6371.0,False,,
GCA_001739545.1_ASM173954v1_genomic,beer076,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12187763.0,400.0,903398.0,6367.0,False,,
GCA_001740565.1_ASM174056v1_genomic,beer041,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12060817.0,225.0,899559.0,6351.0,False,,
GCA_000733235.3_ASM73323v3_genomic,UFMG A-905,lg_others,Cachaca Production,0,0,Wine,Distillery,Cachaca Production,chromosome,11430366.0,210.0,882501.0,6226.0,False,,
GCA_001740705.1_ASM174070v1_genomic,beer036,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12092408.0,267.0,912922.0,6366.0,False,,
GCA_000766175.2_ASM76617v2_genomic,YPS163,lg_others,Wild,0,0,Wild,Wild,Wild,chromosome,11646928.0,607.0,39925.0,6181.0,False,,
GCA_001671165.1_ASM167116v1_genomic,HB_C_OMARUNUI_6,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12120079.0,17.0,922813.0,6407.0,False,,
GCA_001738965.1_ASM173896v1_genomic,beer094,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12304834.0,517.0,893371.0,6350.0,False,,
GCA_900178425.1_EC_SoucheMTF2383_V1_genomic,CBS1171,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12162484.0,2430.0,65422.0,6112.0,False,,
GCA_900178435.1_CG_SoucheMTF2412_V1_genomic,KS11,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12067109.0,2718.0,59405.0,6002.0,False,,
GCA_001670415.1_ASM167041v1_genomic,WI_S_OAKURA_4,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12102038.0,17.0,922729.0,6407.0,False,,
GCA_900178445.1_EA_SoucheMTF2368_V1_genomic,YA3,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11627617.0,490.0,253484.0,6259.0,False,,
GCA_001739935.1_ASM173993v1_genomic,beer063,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12322823.0,422.0,905233.0,6430.0,False,,
GCA_001741805.1_ASM174180v1_genomic,beer001,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,11958749.0,247.0,896464.0,6323.0,False,,
GCA_900178455.1_DH_SoucheMTF2352_V1_genomic,460,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12571070.0,3297.0,166127.0,6146.0,False,,
GCA_001739705.1_ASM173970v1_genomic,beer070,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,11992971.0,178.0,887487.0,6319.0,False,,
GCA_900178465.1_CH_SoucheMTF2413_V1_genomic,0,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,12039202.0,1925.0,179851.0,6199.0,False,,
GCA_000568295.1_P283_genomic,P283,lg_others,Wild,0,0,Wild,Wild,Wild,chromosome,11408082.0,23.0,845855.0,6028.0,True,,
GCA_900177885.1_L709_genomic,NRRL Y-1438,lg_others,palm wine,Africa,0,Wine,Wine,,chromosome,13094546.0,11280.0,9103.0,5440.0,True,,
GCA_900178475.1_FB_SoucheMTF2417_V1_genomic,ZP848,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11708619.0,590.0,199774.0,6281.0,False,,
GCA_001669935.1_ASM166993v1_genomic,T.52_3A,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12122583.0,17.0,922709.0,6438.0,False,,
GCA_001741285.1_ASM174128v1_genomic,beer018,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12172642.0,45.0,923302.0,6584.0,False,,
GCA_000766495.2_ASM76649v2_genomic,CEN.PK2-1Ca,lg_others,Lab strain,0,0,Lab,Lab,Lab strain,chromosome,11590380.0,389.0,115163.0,6318.0,False,,
GCA_001741555.1_ASM174155v1_genomic,beer008,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12141194.0,263.0,895195.0,6351.0,False,,
GCA_001739945.1_ASM173994v1_genomic,beer062,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12395782.0,547.0,899551.0,6430.0,False,,
GCA_001671655.1_ASM167165v1_genomic,MARARsf_A10,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12117134.0,17.0,923255.0,6431.0,False,,
GCA_900178485.1_CF_SoucheMTF2386_V1_genomic,VKMY373,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11819375.0,2013.0,81315.0,6057.0,False,,
GCA_001670385.1_ASM167038v1_genomic,HPRMTsf_H7,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12119368.0,17.0,921458.0,6394.0,False,,
GCA_900178495.1_DA_SoucheMTF2248_V1_genomic,245,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11708083.0,1028.0,161620.0,6199.0,False,,
GCA_001741025.1_ASM174102v1_genomic,beer026,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12117445.0,257.0,895678.0,6368.0,False,,
GCA_900178505.1_BC_Souche1152_V1_genomic,M2ONO800_1A,"lg_others,PRJEB7675",x,0,0,Unknow,0,,scaffold,11818894.0,799.0,176801.0,6250.0,False,,
GCA_001740425.1_ASM174042v1_genomic,beer046,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12256569.0,489.0,895839.0,6376.0,False,,
GCA_900177835.1_L560_genomic,J940557,lg_others,clinical,Portugal,0,Human,Human,,chromosome,12629710.0,11496.0,8091.0,5149.0,True,,
GCA_001671925.1_ASM167192v1_genomic,T63,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12115926.0,17.0,922698.0,6410.0,False,,
GCA_001741725.1_ASM174172v1_genomic,beer003,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12058477.0,92.0,899389.0,6437.0,False,,
GCA_001737745.2_ASM173774v2_genomic,wine005,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,11891042.0,112.0,896334.0,6387.0,False,,
GCA_001670265.1_ASM167026v1_genomic,MTKSKsf_E2,lg_others,Wine,0,0,Wine,Wine,Wine,chromosome,12117423.0,17.0,923135.0,6409.0,False,,
GCA_000766595.2_ASM76659v2_genomic,SEY6210,lg_others,Lab strain,0,0,Lab,Lab,Lab strain,chromosome,11605909.0,366.0,122714.0,6364.0,False,,
GCA_001740305.1_ASM174030v1_genomic,beer050,lg_others,Beer,0,0,Wine,Beer,Beer,chromosome,12310301.0,536.0,894751.0,6335.0,False,,
GCA_000568365.1_R103_genomic,R103,lg_others,Wild,0,0,Wild,Wild,Wild,chromosome,11489728.0,25.0,861553.0,6073.0,True,,
